customerid,churn_proba,churn_risk_segment
1469-LBJQJ,0.6144569714061235,High
4958-XCBDQ,0.8208125976838325,Very High
8337-UPOAQ,0.8920076146814168,Very High
0064-YIJGF,0.6244845695045945,High
2386-OWURY,0.5860526980019743,Moderate
1725-IQNIY,0.14882886171712603,Very Low
0310-VQXAM,0.3266686647953241,Low
6598-RFFVI,0.22822211496750627,Low
3453-RTHJQ,0.8420787447592758,Very High
6712-OAWRH,0.8010533666257331,Very High
6278-FEPBZ,0.32542935281889046,Low
4280-DLSHD,0.5445209746430526,Moderate
1508-DFXCU,0.8182329164632622,Very High
8614-VGMMV,0.6523878420249192,High
7868-BGSZA,0.28542086027647057,Low
2800-QQUSO,0.7479036858602557,High
2930-UOTMB,0.3585527880338956,Low
7973-DZRKH,0.11718811583027891,Very Low
5914-DVBWJ,0.8668281299629828,Very High
7698-YFGEZ,0.414002057681944,Moderate
2533-QVMSK,0.23146544155310994,Low
9773-PEQBZ,0.8255861008067542,Very High
8644-XLFBW,0.89059781710843,Very High
0650-BWOZN,0.8217835269544718,Very High
8625-AZYZY,0.8274209752811302,Very High
7785-RDVIG,0.324161350339493,Low
9602-WCXPI,0.03023433507777,Very Low
2903-YYTBW,0.5799873548197838,Moderate
3620-MWJNE,0.6101766622339325,High
8573-JGCZW,0.16262493888719096,Very Low
6837-HAEVO,0.194715881617988,Very Low
6701-YVNQG,0.051012716634312234,Very Low
9306-CPCBC,0.8870690889513458,Very High
4304-XUMGI,0.08034354222512355,Very Low
9504-YAZWB,0.012259816285141318,Very Low
8819-ZBYNA,0.21972521126049457,Low
6174-NRBTZ,0.1642417462425848,Very Low
9481-IEBZY,0.5680826760118974,Moderate
1833-VGRUM,0.9152621351856155,Very High
6137-NICCO,0.7850053398720468,High
9065-ZCPQX,0.03187941245968955,Very Low
6402-EJMWF,0.5946693707268497,Moderate
3620-EHIMZ,0.009701840876801433,Very Low
6870-ECSHE,0.22521433232951554,Low
8747-UDCOI,0.00661801359177427,Very Low
8374-XGEJJ,0.7822463947462869,High
2656-TABEH,0.8882024853616917,Very High
6946-LMSQS,0.692351984664695,High
4626-OZDTJ,0.15675247499710604,Very Low
9169-BSVIN,0.527890173422299,Moderate
2325-ZUSFD,0.07104278880867726,Very Low
8194-PEEBY,0.07332858686086302,Very Low
6872-HXFNF,0.05829757770249435,Very Low
3932-CMDTD,0.7330647319252193,High
7714-YXSMB,0.740475562815806,High
8387-UGUSU,0.21438435823934657,Low
1080-BWSYE,0.013779815042959305,Very Low
4039-HEUNW,0.8018980637140469,Very High
1194-HVAIF,0.6519988546151695,High
0812-WUPTB,0.7854232123641598,High
3594-UVONA,0.2691923065310809,Low
0004-TLHLJ,0.8518057088291826,Very High
1767-TGTKO,0.5869384284535392,Moderate
8439-LTUGF,0.38942166755399843,Low
8805-JNRAZ,0.5315017145882359,Moderate
5089-IFSDP,0.20445786919930103,Low
6418-HNFED,0.06440604808902778,Very Low
0206-OYVOC,0.017145783269152403,Very Low
7291-CDTMJ,0.48532996848760473,Moderate
7128-GGCNO,0.45474335104355323,Moderate
0237-YFUTL,0.6144967086470305,High
7691-KGKGP,0.12512441475522826,Very Low
6710-HSJRD,0.689760583814284,High
3675-EQOZA,0.36509551771924653,Low
0840-DCNZE,0.15800459665041797,Very Low
1732-FEKLD,0.3485771867407992,Low
9862-KJTYK,0.5405696660831997,Moderate
0479-HMSWA,0.36232600143409716,Low
5854-KSRBJ,0.006253304286852562,Very Low
0365-BZUWY,0.8492948536664331,Very High
4817-VYYWS,0.8015018981064209,Very High
5701-SVCWR,0.4263902582025701,Moderate
3129-AAQOU,0.0599738568386524,Very Low
4922-CVPDX,0.125047114977454,Very Low
1396-QWFBJ,0.6066263680765012,High
1357-BIJKI,0.4863701724350726,Moderate
1099-BTKWT,0.1460824897304254,Very Low
5299-SJCZT,0.8434038496174748,Very High
2018-PZKMU,0.7552138138623053,High
7340-KEFQE,0.04050924510375403,Very Low
4570-QHXHL,0.6404288362643896,High
2403-BCASL,0.5920117816068948,Moderate
7392-YYPYJ,0.8428478605056726,Very High
2898-LSJGD,0.45166251663021706,Moderate
2223-GDSHL,0.152388055746756,Very Low
7359-PTSXY,0.647463589724631,High
9470-RTWDV,0.2559151422821537,Low
2176-OSJUV,0.025214646266680626,Very Low
9348-YVOMK,0.5890937420830146,Moderate
8104-OSKWT,0.8581925959647281,Very High
4521-YEEHE,0.8328350754245818,Very High
4090-KPJIP,0.8872577119658481,Very High
3786-WOVKF,0.33094752807218014,Low
4503-BDXBD,0.7707137696985928,High
6086-ESGRL,0.7542675837521366,High
2592-HODOV,0.15038824744967094,Very Low
3886-CERTZ,0.4060004289454461,Moderate
7995-ZHHNZ,0.12513081815145385,Very Low
3824-RHKVR,0.2508808603833643,Low
5816-SCGFC,0.6235831437554524,High
5989-AXPUC,0.15526410283847428,Very Low
4979-HPRFL,0.01146837676294988,Very Low
8590-OHDIW,0.03885174557412651,Very Low
8015-IHCGW,0.21668782064278183,Low
2332-TODQS,0.04597030312303188,Very Low
9278-VZKCD,0.7558851661015831,High
8008-OTEZX,0.044611328136499186,Very Low
2773-OVBPK,0.1880449021208443,Very Low
5999-LCXAO,0.706637660160673,High
5206-XZZQI,0.4456041795800944,Moderate
4803-LBYPN,0.10090266211689136,Very Low
5759-RCVCB,0.6938196989167035,High
6372-RFVNS,0.8177268755694511,Very High
2139-FQHLM,0.6451733750518855,High
8261-GWDBQ,0.26728569089176735,Low
1093-YSWCA,0.08349864631077515,Very Low
8938-UMKPI,0.7417293187881541,High
0991-BRRFB,0.4845366935548703,Moderate
3882-IYOIJ,0.14044498148716253,Very Low
8749-TZYEC,0.007372579238158924,Very Low
1755-FZQEC,0.049270161900203384,Very Low
3115-JPJDD,0.20885693729443197,Low
5600-KTXFM,0.6853296084087812,High
3871-IKPYH,0.8561673556809372,Very High
6319-IEJWJ,0.7383320574732358,High
9025-AOMKI,0.8267945137918585,Very High
6339-TBELP,0.12084884235758231,Very Low
7964-YESJC,0.4051371327726436,Moderate
6173-GOLSU,0.5022608087885146,Moderate
5275-SQEIZ,0.8062684290103109,Very High
7716-YTYHG,0.294681459820793,Low
9938-ZREHM,0.16681317112385777,Very Low
7950-XWOVN,0.614319344163974,High
4390-KYULV,0.45770607872428587,Moderate
4647-MUZON,0.7194113253905368,High
9702-AIUJO,0.06515007392422027,Very Low
8849-PRIQJ,0.3634863038679771,Low
8851-RAGOV,0.41676432670501434,Moderate
1304-NECVQ,0.9133208480770844,Very High
5396-IZEPB,0.3295227656902814,Low
1729-VLAZJ,0.3679900238109819,Low
8285-ABVLB,0.005289336882359613,Very Low
0701-TJSEF,0.5535167852521343,Moderate
5712-VBOXD,0.4554332484439167,Moderate
6629-LADHQ,0.5335393600287374,Moderate
8945-GRKHX,0.7880137616793381,High
1559-DTODC,0.5848191059131788,Moderate
4797-MIWUM,0.35140259007050567,Low
6959-UWKHF,0.7128120607158144,High
8720-RQSBJ,0.7010968399558316,High
4537-CIBHB,0.13617532425209938,Very Low
3815-SLMEF,0.6923018587403239,High
5154-VEKBL,0.6560928304881067,High
4324-AHJKS,0.5111973244562998,Moderate
4355-CVPVS,0.1606123821910888,Very Low
4495-LHSSK,0.397153577711951,Low
5655-JSMZM,0.7478404411292382,High
5915-ANOEI,0.033991251438943104,Very Low
9861-PDSZP,0.16806430413574108,Very Low
4505-EXZHB,0.8343392570511572,Very High
7225-CBZPL,0.8719603278261421,Very High
6704-UTUKK,0.6203063332214784,High
4587-VVTOX,0.8809406225301134,Very High
2019-HDCZY,0.1927387539418165,Very Low
4652-NNHNY,0.7597553393651826,High
8788-DOXSU,0.0782224093100652,Very Low
7404-JLKQG,0.6335684626267674,High
7421-ZLUPA,0.7049512572733501,High
8972-HJWNV,0.8986698776045946,Very High
3274-NSDWE,0.006316640982844344,Very Low
2632-IVXVF,0.11429530015626836,Very Low
3692-JHONH,0.5710645836958833,Moderate
8915-NNTRC,0.1362828203386104,Very Low
5914-GXMDA,0.06281597639713143,Very Low
7463-IFMQU,0.004738671825166696,Very Low
2920-RNCEZ,0.7562442384136315,High
2541-YGPKE,0.08646113021375994,Very Low
8515-OCTJS,0.06188818245533601,Very Low
5382-TEMLV,0.22083169269452596,Low
3441-CGZJH,0.19940877270295865,Very Low
9592-ERDKV,0.17891039923130636,Very Low
2860-RANUS,0.801376548871827,Very High
5261-QSHQM,0.8141275425948559,Very High
4778-IZARL,0.15125698705540508,Very Low
0432-CAJZV,0.7451108427923485,High
7008-LZVOZ,0.010271608579852832,Very Low
8868-WOZGU,0.820139138034816,Very High
1200-TUZHR,0.8680700696367536,Very High
9365-CSLBQ,0.0060223356428588445,Very Low
1334-FJSVR,0.8354890722968017,Very High
5884-FBCTL,0.005595931142090284,Very Low
7130-CTCUS,0.5218565413110258,Moderate
6242-FEGFD,0.11807383638353167,Very Low
7625-XCQRH,0.8588198445705049,Very High
6194-HBGQN,0.17095930696889985,Very Low
7634-WSWDB,0.7543966038949256,High
6986-IXNDM,0.8217057246812314,Very High
1731-TVIUK,0.8893706799132166,Very High
2987-BJXIK,0.039733031435049374,Very Low
9769-TSBZE,0.03609163123955871,Very Low
0406-BPDVR,0.42105412610874293,Moderate
0618-XWMSS,0.5625541982795454,Moderate
1395-WSWXR,0.04675309431576411,Very Low
6023-GSSXW,0.025344453137206558,Very Low
6752-APNJL,0.15846204761685884,Very Low
5276-KQWHG,0.8857025667966338,Very High
0420-HLGXF,0.8078439244130067,Very High
7446-KQISO,0.2283537947650885,Low
9823-EALYC,0.034027300798970574,Very Low
0582-AVCLN,0.024441716751118336,Very Low
5803-NQJZO,0.033448457816279246,Very Low
2565-JSLRY,0.5632371496575478,Moderate
2607-DHDAK,0.005279064158956253,Very Low
1073-XXCZD,0.01542166668836492,Very Low
0743-HRVFF,0.21091993703853745,Low
4006-HKYHO,0.04861973547284905,Very Low
3727-JEZTU,0.41221943942385714,Moderate
8143-ETQTI,0.0493881693623988,Very Low
6689-KXGBO,0.647993616959612,High
9667-TKTVZ,0.6753249683335115,High
3657-COGMW,0.6190517138089695,High
8570-KLJYJ,0.15032249466297148,Very Low
7754-IXRMC,0.5389493168355544,Moderate
9473-CBZOP,0.20303822870276467,Low
2969-WGHQO,0.33762975454235833,Low
6615-NGGZJ,0.8638380195862692,Very High
4334-HOWRP,0.06402512500527967,Very Low
4255-DDUOU,0.41831676979336546,Moderate
5863-OOKCL,0.3123500105784674,Low
1686-STUHN,0.04232796709027722,Very Low
1329-VHWNP,0.6411007132999091,High
2984-MIIZL,0.7858522289743229,High
0266-GMEAO,0.1419198356919973,Very Low
5590-YRFJT,0.6677207175964828,High
5574-NXZIU,0.12990875903744556,Very Low
0019-GFNTW,0.050758926552161514,Very Low
4256-ZWTZI,0.5228884509514636,Moderate
8309-PPCED,0.16389961175612447,Very Low
4098-NAUKP,0.5087579289392408,Moderate
5196-WPYOW,0.03324159589424085,Very Low
4608-LCIMN,0.3963855399564915,Low
1485-YDHMM,0.47824219530887113,Moderate
4054-CUMIA,0.24649712085909833,Low
0603-TPMIB,0.010277902553236247,Very Low
2525-GVKQU,0.008660535154179477,Very Low
8161-QYMTT,0.8830657466010549,Very High
9581-GVBXT,0.0604248201118357,Very Low
5862-BRIXZ,0.12113133056942231,Very Low
5404-GGUKR,0.6840187885422636,High
3308-JSGML,0.1022347350228246,Very Low
2126-GSEGL,0.04922609227998702,Very Low
3677-TNKIO,0.7196436267917526,High
0440-QEXBZ,0.27795116707997897,Low
2434-EEVDB,0.15235613572128567,Very Low
6762-QVYJO,0.04715934103233131,Very Low
6199-IWKGC,0.5159125520208604,Moderate
2675-DHUTR,0.6985212307736601,High
8152-VETUR,0.13034450475068432,Very Low
9667-EQRXU,0.6629449422892337,High
7446-YPODE,0.584974519835845,Moderate
9522-BNTHX,0.6561931126570857,High
4676-WLUHT,0.05488815637272626,Very Low
3329-WDIOK,0.8315835857011187,Very High
7980-MHFLQ,0.00569621769043445,Very Low
2873-ZLIWT,0.655544763107365,High
3415-TAILE,0.47088178981818557,Moderate
0757-WCUUZ,0.03573821700121205,Very Low
1629-DQQVB,0.4102978272543581,Moderate
1915-IOFGU,0.822034984757805,Very High
3045-XETSH,0.8723221901330092,Very High
0374-AACSZ,0.6477929599770357,High
7239-HZZCX,0.4138686949242473,Moderate
4872-VXRIL,0.11769448931330219,Very Low
9140-CZQZZ,0.037264214569113684,Very Low
3423-HHXAO,0.1447886298720577,Very Low
9938-TKDGL,0.13954730967328888,Very Low
0531-ZZJWQ,0.6274427429411419,High
6537-QLGEX,0.7360670888203056,High
2688-BHGOG,0.8649484449396884,Very High
7683-CBDKJ,0.554081089319931,Moderate
0946-CLJTI,0.7000920783786739,High
3160-TYXLT,0.2960172554717973,Low
1325-USMEC,0.1462452821004396,Very Low
0916-QOFDP,0.8555592687849478,Very High
0628-CNQRM,0.20796821230501453,Low
5606-AMZBO,0.7966202266684246,High
6199-IPCAO,0.038477086972407024,Very Low
7665-TOALD,0.862434167466589,Very High
0112-QWPNC,0.19617880818533115,Very Low
0324-BRPCJ,0.6410956763895436,High
2777-PHDEI,0.8244507944690612,Very High
5640-CAXOA,0.3034534268932688,Low
2235-EZAIK,0.02990778092864558,Very Low
3847-BAERP,0.38768271951194605,Low
1196-AMORA,0.8361210093931307,Very High
4282-YMKNA,0.8668522368889272,Very High
1453-RZFON,0.4827557275868472,Moderate
8263-OKETD,0.5372685319196168,Moderate
0670-KDOMA,0.4880801661527477,Moderate
2476-YGEFM,0.6858938158951796,High
8687-BAFGU,0.8243532719754776,Very High
0641-EVBOJ,0.7954365571278783,High
0829-XXPLX,0.7053235249932964,High
9974-JFBHQ,0.37156287455088166,Low
5356-RHIPP,0.49010973618830345,Moderate
6624-JDRDS,0.6532936269520455,High
0608-JDVEC,0.021048339237743515,Very Low
9780-FKVVF,0.5728346450683685,Moderate
1919-RTPQD,0.5208227566107126,Moderate
5214-NLTIT,0.09739812212202484,Very Low
3345-PBBFH,0.534338292011179,Moderate
5055-BRMNE,0.10628355847336353,Very Low
9189-JWSHV,0.847795552986155,Very High
2190-PHBHR,0.1310794691220898,Very Low
2650-GYRYL,0.06357501723713543,Very Low
0746-JTRFU,0.8295832933477738,Very High
5208-FVQKB,0.020445883679874714,Very Low
7184-LRUUR,0.19782733792959947,Very Low
6627-CFOSN,0.5202235204980412,Moderate
3982-JGSFD,0.07538291111719858,Very Low
1574-DYCWE,0.010217227464610259,Very Low
7247-XOZPB,0.11223988616073735,Very Low
2466-FCCPT,0.08458662062067362,Very Low
6211-WWLTF,0.10479896497503438,Very Low
4826-TZEVA,0.4506644891829998,Moderate
6016-NXBNJ,0.07696377707480383,Very Low
9138-EFSMO,0.30306397572858146,Low
0576-WNXXC,0.8368127788265546,Very High
4632-XJMEX,0.061782207356071005,Very Low
8910-LEDAG,0.5453287334470869,Moderate
3452-GWUIN,0.8647339725706931,Very High
2716-GFZOR,0.5199219189021277,Moderate
3724-UCSHY,0.2963596671582421,Low
8626-XHBIE,0.016672799871791086,Very Low
4628-CTTLA,0.3243100828648264,Low
3192-LNKRK,0.5340032430904745,Moderate
4439-YRNVD,0.7216106780323859,High
2876-VBBBL,0.4880801661527477,Moderate
6834-NXDCA,0.7431194727923682,High
2208-UGTGR,0.595240629358042,Moderate
3005-TYFRD,0.5726807740608172,Moderate
8670-MEFCP,0.11789129663203832,Very Low
3079-BCHLN,0.032216313295613905,Very Low
7777-UNYHB,0.3024472498721449,Low
5597-GLBUC,0.8665172411477878,Very High
7278-CKDNC,0.846098065726649,Very High
2748-MYRVK,0.2424998824559469,Low
8450-UYIBU,0.6179522407623043,High
2969-VAPYH,0.04258442505461428,Very Low
4822-YCXMX,0.8023940610165091,Very High
7181-OQCUT,0.7186983902784732,High
8474-UMLNT,0.4393929247444147,Moderate
9821-POOTN,0.720729147679544,High
3836-FZSDJ,0.009695967002990928,Very Low
9142-XMYJH,0.1608047388324126,Very Low
6559-ILWKJ,0.04561063151855202,Very Low
0187-QSXOE,0.8703255612774807,Very High
7733-UDMTP,0.44497124823867507,Moderate
2649-HWLYB,0.036925191433219526,Very Low
5214-CHIWJ,0.08429077307878313,Very Low
4229-CZMLL,0.8785838928292095,Very High
6904-JLBGY,0.23547972863662217,Low
2465-BLLEU,0.48986245288835534,Moderate
1685-VAYJF,0.4423902407706793,Moderate
8874-EJNSR,0.025147114800849107,Very Low
6917-YACBP,0.676957120339136,High
5049-MUBWG,0.18769863958125965,Very Low
4223-WOZCM,0.5951204545277404,Moderate
0769-MURVM,0.029210836400744667,Very Low
9253-VIFJQ,0.0664989582300473,Very Low
7030-FZTFM,0.10461401511498572,Very Low
9741-YLNTD,0.8259099703536391,Very High
5917-RYRMG,0.08423458814111179,Very Low
5120-ZBLAI,0.11993513333277557,Very Low
1194-BHJYC,0.07123514479432219,Very Low
3663-MITLP,0.8196095404449224,Very High
0906-QVPMS,0.13834553215817266,Very Low
9025-ZRPVR,0.39749025774205676,Low
1905-OEILC,0.4117400073059843,Moderate
7858-GTZSP,0.8617293579168022,Very High
3285-UCQVC,0.32208592609825976,Low
6248-BSHKG,0.013726587616835897,Very Low
4685-TFLLS,0.09257133614322825,Very Low
3470-BTGQO,0.2941443085281957,Low
1209-VFFOC,0.04167539897926753,Very Low
8224-DWCKX,0.8280379526617515,Very High
5482-PLVPE,0.8191399514539325,Very High
4553-DVPZG,0.6167167798699998,High
4902-OHLSK,0.7950622352576153,High
6917-IAYHD,0.6593400192789249,High
0495-ZBNGW,0.8519666480709732,Very High
8620-RJPZN,0.5221218591754203,Moderate
7572-KPVKK,0.23406169750687147,Low
2642-MAWLJ,0.02003963820035841,Very Low
2357-COQEK,0.8495330607977417,Very High
7103-ZGVNT,0.05033275319924439,Very Low
3737-GCSPV,0.8117316320107887,Very High
2027-WKXMW,0.6485040288497387,High
7137-NAXML,0.09595645053280628,Very Low
2428-ZMCTB,0.31966900497638434,Low
2961-VNFKL,0.01028082673211984,Very Low
1768-HNVGJ,0.4877665798761619,Moderate
6963-KQYQB,0.006159975375133147,Very Low
5934-RMPOV,0.7785979847353274,High
1207-BLKSA,0.013680559122230354,Very Low
4088-YLDSU,0.4789457907483054,Moderate
8316-BBQAY,0.04742910825795797,Very Low
1166-PQLGG,0.003782651100607723,Very Low
3146-JTQHR,0.15830641921231098,Very Low
4291-YZODP,0.1524726326776727,Very Low
4395-PZMSN,0.880762160500037,Very High
6427-FEFIG,0.10875191408246887,Very Low
0017-IUDMW,0.15385758894601706,Very Low
8706-HRADD,0.605063802426384,High
9955-QOPOY,0.10971305366179908,Very Low
4385-ZKVNW,0.19435017913749622,Very Low
5446-DKWYW,0.14424677224864796,Very Low
2034-CGRHZ,0.8051571832409335,Very High
5797-APWZC,0.8284092451009379,Very High
3683-QKIUE,0.5638745030979437,Moderate
4228-ZGYUW,0.8896605751341312,Very High
9031-ZVQPT,0.23147194948456448,Low
2990-IAJSV,0.04204719943085998,Very Low
8107-KNCIM,0.8698663379636355,Very High
9027-YFHQJ,0.48977438876922597,Moderate
5176-LDKUH,0.3063477579198417,Low
4644-OBGFZ,0.017729238631577018,Very Low
7926-IJOOU,0.4167296530189071,Moderate
6480-YAGIY,0.3316381042284302,Low
4029-HPFVY,0.7918414406595714,High
7602-DBTOU,0.005065963600238016,Very Low
5345-BMKWB,0.32670212442361607,Low
3519-ZKXGG,0.8837318921618049,Very High
5457-COLHT,0.021263516783340666,Very Low
6416-TVAIH,0.8261984781018819,Very High
5451-YHYPW,0.22682316742038616,Low
5108-ADXWO,0.8192243957841672,Very High
7998-WNZEM,0.03474825880642878,Very Low
3066-RRJIO,0.8011890331698132,Very High
4664-NJCMS,0.13130439769570112,Very Low
0307-BCOPK,0.13101119664012045,Very Low
7629-WFGLW,0.4287975203143132,Moderate
2542-HYGIQ,0.41507707034252955,Moderate
6715-OFDBP,0.6962574825332095,High
5016-LIPDW,0.016145575659027602,Very Low
6481-LXPWL,0.0938131532353848,Very Low
1567-DSCIC,0.879487477918309,Very High
2150-UWTFY,0.30050756763942005,Low
6124-ACRHJ,0.41187316613323083,Moderate
9362-MWODR,0.24073282677973148,Low
9975-GPKZU,0.01291884138006947,Very Low
9625-RZFUK,0.005900486678841873,Very Low
5153-LXKDT,0.21151214715329575,Low
5161-UBZXI,0.10515533314130732,Very Low
1020-JPQOW,0.5497960362434428,Moderate
7919-ZODZZ,0.28364309464606413,Low
0565-JUPYD,0.27303287077763244,Low
6867-ACCZI,0.175718505018805,Very Low
5939-XAIXZ,0.5201175732567744,Moderate
9054-FOWNV,0.7760835411989973,High
2683-BPJSO,0.7773467943622767,High
2157-MXBJS,0.3884868732454337,Low
8207-VVMYB,0.011037355378223887,Very Low
9732-EQMWY,0.5675820833081408,Moderate
9360-AHGNL,0.5301931567891853,Moderate
1087-UDSIH,0.46433690505139835,Moderate
5269-NRGDP,0.13833303565070326,Very Low
6195-MELTI,0.07697965314027773,Very Low
5485-WUYWF,0.5977934301757437,Moderate
2121-JAFOM,0.18130234020636216,Very Low
8818-DOPVL,0.7835355194928751,High
2632-UCGVD,0.5663099598696639,Moderate
5445-PZWGX,0.37341589246245505,Low
1227-UDMZR,0.05342283421525983,Very Low
5198-HQAEN,0.44239550422094953,Moderate
9170-CCKOU,0.7102420791605268,High
2167-FQSTQ,0.08509523628888012,Very Low
2819-GWENI,0.060559965799301216,Very Low
1043-YCUTE,0.019841751641725112,Very Low
3814-MLAXC,0.6751095846366509,High
3572-UUHRS,0.03653972151441191,Very Low
2692-PFYTJ,0.5621313385762428,Moderate
1226-UDFZR,0.6075689886804806,High
5955-EPOAZ,0.42959434473419134,Moderate
6821-JPCDC,0.4285689985127206,Moderate
8815-LMFLX,0.23889482377313012,Low
9135-HSWOC,0.007468506778842638,Very Low
8582-KRHPJ,0.28836262087907344,Low
5811-IWXYM,0.25831817202940666,Low
7044-YAACC,0.8746295455053898,Very High
8189-XRIKE,0.7126800480198661,High
1506-YJTYT,0.05638533412699234,Very Low
4123-DVHPH,0.8680150231294387,Very High
6425-YQLLO,0.3688905293956297,Low
5442-UTCVD,0.828168318432857,Very High
2228-BZDEE,0.0117325987704164,Very Low
7734-DBOAI,0.743010294100289,High
2789-CZANW,0.11915660860199882,Very Low
2091-RFFBA,0.7944672212616438,High
2114-MGINA,0.7349017478700411,High
7596-LDUXP,0.5640160833481502,Moderate
3740-RLMVT,0.07146547715415338,Very Low
4489-SNOJF,0.3807293251368022,Low
2192-OZITF,0.07162800300333182,Very Low
5651-CPDND,0.4524401717656337,Moderate
